id,caption,image_id,label
d4aec36e-9cbb-4a59-a38e-e556077d2cbc,Three people on skis and snowboards pose near a snowy mountain.,133110,1
f1fbacd5-654e-4a05-afda-03eeb284d6bc,A man on a skateboard in the air during a trick.,239792,1
9e856fb1-df54-4dc6-88e2-632b42aef0e4,a surfer in a wet suit is surfing on a white board,542163,1
75b0e5ab-a71e-4be2-bf5e-4f5ec241ee2f,A dog catching a frisbee while spectators watch,580117,0
ef598e78-6e53-4cab-b6f2-677d6aba82cb,A bathroom counter with a sample bar of soap and other items.,63478,1
6036fe03-deb5-4b59-8c03-94098e7f0a77,A lone zebra standing next to a tree in front of a fence,32308,0
b9d99d79-e4e4-49f3-9545-d49c5fab4900,Two tail ends of American Airlines airplanes at an airport. ,26884,0
e0ff3b2f-4808-49bf-a320-79b2d051059a,A woman swinging a tennis racket on a court.,494309,1
f3de236f-56d7-4f48-85af-4bed4ba3dd4e,A group of people sitting at tables with laptops.,425470,0
58d44114-0cc7-4d44-8a71-28055bd9afba,"FOUR VEHICLES IN SNOW COVERED PARKING LOT, WITH ONLY ONE VEHICLE COVERED IN SNOW, AND A SUITCASE",488571,0
62a45e99-431c-4120-ac1c-c5626f05d12b,Four people are standing in the snow with ski equipment.  ,383826,0
7e7ef49f-44c3-4878-ae47-a50a9421139b,This is a road sign that says no bikes. ,438620,1
fd9d89a3-ffd8-417d-a8f8-6909aec00fc7,Black and white photo of rainy day stop sign and street,522749,0
62dd98d3-e6f7-4b68-b992-ab6c36f27658,A man with a surfboard walking along the beach.,435910,1
a9dd5a45-eeac-4df3-9a47-271835a3cb7a,Bicyclists wait on an urban street corner in front of a bus.,407822,0
41f6c629-556c-462c-8573-cd25d94779c5,A man flying through the air while riding a snowboard.,361171,1
98e2faa3-0c8b-4c2b-a422-f40263985e1f,A man checks his reflection in a bathroom mirror.,210688,1
937cb51a-9ad5-4f24-bb9b-eba9f6dec35c,A man throwing a Frisbee in a park.,240102,1
443b232b-4b8a-4ded-9175-abc8d387b2b4,a bathroom that has a toilet and a bathtub,449731,1
8ebac48b-9b52-49c3-a5db-56bde64fe684,a bathroom that has a toilet and a bathtub,78542,1
d637e6a7-7443-4297-a37c-c4cb023648df,A brown and white horse looking a the camera and a pony behind,352751,0
e2a46f22-97e1-48c3-b6df-f218ef9e87ef,A maple glazed doughnut sitting on a white plate.,190805,0
a05bae79-f61a-4900-bd90-3c3481e2678f,A bus is parked near a bus stop on a street. ,101826,1
441ed8b0-9f53-4095-a768-1272f41a3934,Several giraffes are standing near a tree in their enclosure.,173142,1
6956b003-8cb9-4380-a74e-29773b1a0415,"A small teddy bear laying next to a white wall and a machine with a sign on it that reads ""Out of order"".",327663,0
e847ea8f-9474-4301-8f30-3f7056a8c323,Skateboarder at ninety degree angle at skate park. ,563046,0
bfa14a2d-a3ec-476f-aea5-2117b0ffaf45,A slice of pepperoni pizza sitting on top of a table.,489117,0
ea2193ea-0f3a-419e-b5f8-bfd644adf57b,A teddy bear drinking from a pink cup.,198881,0
74250d6d-f635-46cd-9375-6b1cf1b1b46e,A couple of zebra standing in the tall grass.,181393,1
be58ea83-21b7-4285-bedd-75e803e1e14b,A dry erase board is set on a refrigerator.,526732,0
689d880f-928a-4ba8-935e-612edb43433f,A small bathroom has yellow wallpaper and tile.,238090,1
ff7b1230-60e1-4f35-8cf3-7f915e240f14,red and white prop plane flying downward toward viewer,406263,0
488574b4-6dc8-4751-846e-c83e989a26c0,A baseball player is sliding to one or the bases. ,269229,1
13e763fc-b91f-4f7a-8943-2742d57091f3,A DAMAGED WHITE CD THAT IS DAMAGED ON THE TOP OF A COMPUTER DESK ,2179,0
3acac36e-6d4c-40ab-8295-8b9c86def448,A black and white horse leaned over eating grass.,478902,0
1c945b18-8529-4959-8a36-f4102e7895da,a baby giraffe walks in front of an adult giraffe ,463417,1
f46f70b2-2fd6-4088-8f17-1f8a9709dcaf,Selfie of woman smiling next to a large cat on a pillow,399147,0
59417093-5e49-4e22-82f7-19df77778c0a,A group of sheep stands around grazing in a field,24414,0
c1bd8392-916f-447a-a155-99abb72411df,"Room with fireplace, radiator, and window, empty of furniture, being painted.",402420,0
e3db3c08-c0a4-47e8-985e-db1d0294efd8,A man and woman pose with a dog wearing a hat.,334850,0
d847907d-1f70-4cc1-b0dc-3c3409c8ab96,A crowded street is shown with shops and apartment buildings.,280666,0
4ea24fe4-b7f4-486f-82c2-e63530129acb,Table display of different sized and colored vases,277659,1
b11ba1d6-8326-4dd0-969d-2e2cc6568ba4,a bed with white bed sheets and pillows ,435690,1
59b3b58b-d142-4027-9446-583d46a7b7c7,A platform of various fruits that have different shapes and sizes.,154868,1
1cdd0ca4-8cca-4fb0-a069-fe56a3d178ab,A baseball game is being played before a crowd.,541092,1
31524738-a9e2-4d7e-b1ff-a3ce8d7189a6,A meat gyro and a cup of soup on a plate.,454858,0
d5c140c7-e9ea-43eb-8787-6f4e0a6d4538,A black and white photo of a clock tower.,457477,0
90742926-f622-4cca-8563-2e793959b5ed,A plate of food with two scoops of guacamole sitting on a shredded carrots and cabbage.  ,16890,0
f8e34d2e-02ea-4e6e-a545-a47d00eb14cf,A yellow and blue bus parked at a passenger station.,202799,0
d0f1e12d-2be4-4072-bd81-10b5b76ed0b5,A red umbrella with different decorations hanging from it.,329151,0
3ab0a73b-9ba3-4c6f-b24f-d375773f5f03,A man is riding his surf board on a wave.,273586,1
baa4a7a9-5354-4467-8675-068e5578aa3b,"Four people are standing outside a large ""Sone"" building. ",39078,0
623114b2-3349-467a-acbc-c017e55d8b72,A man in red shirt playing a game with frisbee.,282830,1
979ac740-93bf-4a6c-8b17-020837513143,tennis player throwing ball up in air to serve,389589,1
42377450-bd8e-46a6-8328-d03072fcd304,An airplane is seen flying over several trees.,226258,0
14032d01-e49d-4468-b7be-f87e2bd0c6f8,Kite surfing is a sport for many ocean goers.,64627,0
0da18c85-2d40-4da6-ac89-7d45809f2aa3,People are taking a carriage ride through the city.,21384,0
7729761d-301b-4a51-b2f2-a55280c4aadd,"Street signs at the intersection of Bridge Street and Fulton Mall, with stores in the background.",36262,0
cb6aa794-623f-46c9-bece-025d496c08e5,A male tennis player in yellow hits the ball.,281101,1
5459518f-aa0b-48a6-a45d-f95c5d7f0ca0,Fans gather outside a sporting event to support their team.,519329,0
62fb3da3-6dd2-44a8-af48-fb477d84526c,A baseball player up at bat with the catcher behind him.,191533,0
fca73323-7ca0-4244-b00e-1f6294cddc55,A baseball player getting ready to swing at the ball. ,263823,1
df8f51e8-8d7d-4b74-a73b-e80649554137,Many dogs and people are on a large field. ,134325,0
d08714ab-c8c5-46dd-804d-585933306582,Small television and desk with computer in room with hardwood floors,432570,0
29110389-eb34-4a70-97b6-305d70fcf498,Horses grazing on grass in high altitude field.,478982,0
be92f8b7-e0e6-49cc-844a-a1a4d68710de,a person riding a surf board on a body of water,120994,1
a2476cdf-fa76-495c-bc60-6ffcb2382bd0,An elephant stands and grazes on low growing greenery.,499997,1
dfd10975-dbbf-4503-91ec-40c6dd9be817,A young person jumping a snowboard off a snow ramp on a hillside.,565518,1
b0565cfe-515f-401a-afaa-de8795a4f408,A game of professional baseball where the player has swung the bat.,299148,1
917536a7-6585-477e-8c02-f63d477810f0,A man is jumping in the air on a skateboard.,28692,1
d405ff60-1ed5-49d0-9c23-aa54bbffee68,The small clock is visible on the church tower.,129154,1
5e082cc2-4a34-44b7-8793-ed245dabec64,A baseball player is mid-swing at home plate.,199720,1
273437aa-c992-4108-81a5-906778c82ae5,a little boy with red shoes on sitting on a bench ,527752,0
d8f1dbf2-1a7d-4656-a209-cdde0b5960ff,Two personal sized pizzas are being prepared on a pan.,541422,1
c5897972-fe66-4195-9d7d-8f2327991d8d,"A large specimen of zebras, or African equids",350278,1
e1ef131e-2de4-425d-9f70-27576715af1f,A boat sitting on a beach near the water.,318190,1
715d1a45-d6ae-45a0-bad9-156c198911bf,Bowl of pastas with vegetables displayed for consumption.,421656,1
13ba8e96-220d-4a4c-a7bd-be70df22b23e,A close up of several zebras grouped together.,104737,0
48164aa1-b6c8-47ca-9dbc-4d663182264d,A small blue and yellow plane sits at an airfield.,438965,1
9229e36a-73ac-4786-9c16-318c83ca84f3,A woman's bicycle parked in between two mopeds out front of a building. ,385604,0
225ce390-7b1f-42ea-982a-df51d7898716,A small fishing boat in the ocean .,518866,1
d199bb40-a726-4268-9da3-c38ce4d1750d,A man and woman cutting a wedding cake,314704,0
43e3c5db-fd55-4517-9151-6cff15f643b4,A young person runs along the bases in a baseball game.,193213,1
6d5e5f8f-32b5-4cae-9aef-5854dedfac2a,Some bears holding a British flag are in a trailer,62132,1
7bf804d9-7cb1-4e1a-8092-f8c22599fe87,"Open boxes of pizza, chicken, and nuggets before eaten.",253686,0
6fc71c25-5786-490c-bba7-d95abd86cab0,A person flying a kite on the beach ,117117,0
74a96359-4198-496c-a90f-f5a02cbccf1a,A yellow fire hydrant in the snow covered yard.,206528,1
cd4c8a9c-24e6-4cb1-9cfd-765d08e68399,a red double decker bus parked on a street,451101,0
7a361592-1ca9-46c6-87c7-4788e6c8da84,Several boats docked in a marina at night.,190568,0
6bf25197-361f-4e99-ae42-7db82b0932ad,A group of elephants walking in muddy water.,302660,0
534abdab-7ba0-4a8b-bb6f-f2e591a8d8db,a woman is wearing a red dress and playing tennis,147941,1
329ce296-7ace-4025-81d0-dcc10b72af01,A skateboarder floats above a concrete wall and wooden landing area.,424435,0
36e5ff33-5144-44c3-84ec-7945af26157d,A train locomotive sitting on the tracks at a station.,333492,0
849f29ab-e22b-4eb2-9194-1f5b05f1c1c4,"A round blue cake decorated with a sign that reads ""Central Park"".",414715,0
3fe434cc-b55f-4fb2-b573-c529f1931987,Black and white photograph of a bathroom area.,439472,0
aa89148a-1c79-4f1b-8b1b-e942da5ad101,A man and a horse walking on a beach.,251008,1
f6c02b06-106c-4aea-8d79-5fe303170689,"A bathroom with sink, and toilet are shown in the image.",30486,1
62e66167-d33c-4b79-a19e-55fb897b7ed0,A horse stands near a fence on a cloudy day.,408138,0
73e95454-8638-47f5-85a7-4ac074b38798,Group of white sheep with red marching standing in a field together. ,304558,0
6bab1704-462b-43d0-bbd0-075b66dd741b,A snow covered bench in a park during winter.,482320,1
49460794-fb47-4509-b210-8c376e0a83d6,"A blurry foreground suggests a counter top with food-bearing items, while the majority of the shot shows a rippling expanse of water and a person standing on a surfboard and using a long oar to move away from shore.   ",1369,0
e5d32648-0426-4baf-b7ad-c7d4dc1d932f,An ornate brown and gold canopy bed that is roped off.,8332,1
79bef166-dab5-42b8-9b8a-06d776c07fb9,A group of boys sticking their heads in hot dog cut outs while a man takes a photo. ,118607,0
750bd87d-518a-4e67-af47-09545df6a352,Blurry picture of dog running with white frisbee in mouth,124182,0
49d23e27-93b9-43da-8f07-aecb51f899f9,A woman is smiling and talking on a cellphone.,312467,0
41cf32f7-b266-4b9e-bc31-f7c49f651d8f,A brown teddy bear wearing a polka dot boy tie.,387903,0
1c0a61dd-e296-4094-87b9-0d8cea8a3dc5,A yellow tie stands in contrast to the black and white image of a man wearing glasses.,183836,0
29aeb3ab-c908-4e92-bd08-735f2f7f4723,The back of a van is packed full of luggage and bags,5247,0
0c8c2cce-96d6-40fb-bce9-9727e6d111b1,Cows eating and resting in a mountain meadow,301171,1
b9d233ab-c008-41b4-a0a3-e0e580e785d8,A man is swinging a tennis racket at a ball,200681,0
5d1dbe6b-668a-4023-b7d5-1093ca9b18bb,The Big Ben clock tower towering over the city of London.,208927,0
8c801a2f-6f25-4fd5-b120-bbc8a114c980,A man sitting in front of a laptop computer at a table.,467887,1
d6ae2c26-e9f7-4aa4-b5ca-3acd02b5f1d1,some people on a street with umbrellas and some buildings,20904,1
9c2f43c9-3d6c-4340-b3eb-703e3e441a04,Several cats huddled together next to a bicycle,433499,0
f3ba5aea-288e-4d3c-bab3-2854b738acf0,a silver and black refrigerator with a menu screen,506982,1
c390e7ce-3e60-4b03-b057-e0b8af3d1840,A large jet plane that is flying in the air.,237427,0
797caed7-037a-4af2-a86b-934b08a2f773,Interior scene of wood cabin with wooden floors and American furniture.,360798,1
5d5c1b8c-7d5c-493e-abe1-80348e97717a,This is two cats curiously observing several pairs of shoes.,309137,0
d4330b7f-cddc-48b7-ad3a-f1da4711ee81,Two brown cows are walking together eating grass,51250,0
ba88b390-58c6-4609-8cd3-c5955f7b63e9,a black and white photo of a train on a track,31948,1
6860e23a-2b33-4ce1-9b6f-de55b25fe132,A bench surrounded by a lush garden of trees and flowers.,18888,1
b4c06e48-310f-4027-8d58-eb26993a23c6,A person is taking a picture of a mirror inside a wooden room.,62348,0
8ebaaf1c-1a25-43c4-ad55-4d6c5cdef0bd,A yellow and red bus on street next to a building.,214199,0
9e57682c-4c54-49c8-a082-a247f4a3e084,A woman sitting on a couch with an open laptop.,180593,1
e1ea6866-2097-4695-a39f-9f679297a403,A man in a white shirt eats a sandwich outdoors.,36810,0
b4e126e9-e9b9-4c76-809f-ebe94842658a,A train is passing by at a subway station,240407,1
42b18726-e987-48ab-9ff0-2035fbfbff65,A baseball player winding up to swing the bat.,141372,0
8a99a1d3-29f9-4546-b961-19a728018bed,A group of skiers getting off of a ski lift,421520,1
636cc7a2-af75-43d5-8422-0eb9d9dfa7e0,A hitter swings the bat at the ball while playing baseball.,485016,1
24773dc3-89ee-4c8b-9859-3db913ade264,a large zebra that is walking on some grass,217228,1
db0e646b-fb21-4203-b8e6-41cc56a0ae8e,Several people are flying kites on the beach.,360929,1
28d53fe8-ce7e-4ade-860c-65db1e4abe15,The personal pizza is next to a plate of french fries.,337579,1
479c3439-6651-4907-964f-65707d862bfd,A brown and black cat laying on blanket next to bookshelves.,406550,0
7f3885a3-911b-44cd-b097-dbaf54cdbd3e,a close up of a person talking on a cell phone,281541,1
77363303-9c25-4083-acb4-3f46d4ea8e5d,People riding on the back of an elephant on a path through the jungle.,9820,1
d030452f-c4b1-406d-b417-c3306b2b3a72,"A refrigerator with different kinds of magnets, and cards.",451196,0
be5397af-a4d8-477c-a416-285d906470b2,A blue and yellow double decker bus next to a building.,26041,0
413da04a-eafb-41ec-8e9d-c192942acf12,A kite flying over a large flying united states flag.,509442,0
e54f0e35-53ff-466a-83ab-3cc370bdb2bd,A number of sheep in a grassy fenced in area,108165,1
accd46d7-b06e-423a-8c25-d6ce820c675b,A large clock hanging off the side of a building.,44209,0
e4d535a4-220e-42eb-8bce-851f5ff77b89,A toilet and a bathtub  with tools on the floor and toilet seats.,204674,0
69845d42-0a1a-4052-8c36-3f56e47b4243,The three motorcycles are parked close together in the lot.,268948,0
ae13a320-effb-4ccd-aaf4-6920373986ce,a white toilet with a book shelf  with some books and a toilet roll,67823,0
22cc10d8-a3f9-48fb-b30d-136b5fc4c2be,A woman playing a game on the Wii.,466267,1
25bd3502-9e8a-4cb8-a469-e8f2b0c85886,Several boats are docked under a tall mountain.,456519,0
bc24a083-d498-4fc3-b422-3645c7e4e76a,A man holding a kite in a park ,127074,1
df9f58f5-03b2-428a-b321-a360100139fb,Horse drawn carriage on cobblestone road in urban area.,437806,1
bd0e0cf8-882f-42fe-ad99-692925546e5a,Shot of a bathroom with toilet and bath in far corner.,484884,1
aa5477ab-9e1b-48e0-8735-fe74bd374dae,a red white and black bus and some cars,274745,0
9fe77862-577d-4cd9-a791-65662dc3047f,spectators watching a person on a snowboard at a sporting event,16123,0
af236efa-8c36-4d5c-bde5-5a45fadf4fd9,Two zebras are standing next to each other in an enclosure.  ,562393,1
684f9795-332a-43ab-ab62-c7770cf5b4d7,a close up of a child eating a slice of pizza,432744,0
ba99ed47-1ebd-4bdf-b1cd-18591113d5db,Man swinging and connecting with a tennis racket during a match.,319211,0
16000fca-5d11-489f-9256-7236853c9a86,Trucks are resurfacing the payment of a road. ,404780,0
463fe5ed-995d-4bc1-9b22-91ed3b2b193c,The dual image shows a woman stretching to hit a tennis ball.,521269,0
415711ce-990e-4fd5-bf58-0ef6b08d636e,Player preparing to serve ball while referees look on during match play.,210997,0
bdea16ef-e63b-4318-b314-21d179b61da6,A large pizza on a white plate sitting on a table.,137281,0
84adcd33-2dd0-41e2-946e-bcbf0e0b251a,A white plate with a serving of rice and beans and broccoli,384085,0
2bded311-b05a-455e-9e5a-38e7bc2201ac,A baseball game is played in front of a full crowd.,510919,1
f1d2fe44-09f4-4b86-9544-52d6fed44820,A man at the top of a ramp on a skateboard.,349622,1
09629ec5-c33d-449d-b9a9-e3aa89fa3bc2,A man wears a tie in a Windsor knot.,17984,0
417bab7a-faac-4bc4-8d02-7bba1e9abd00,two people walking to the water to surf,48388,0
5f35f267-c99c-4cf2-98a8-89e142dacb02,A professional baseball player taking a swing at a ball.,120407,1
e1ba8e73-f220-4d87-aabc-9024d075e829,Several boats are docked under a tall mountain.,356513,0
e18a749b-ebcc-4b0e-b17d-065074872708,a surfer is seen mid air jumping from a wave,460113,1
56b67f1c-5ff9-44af-adc9-b075befc253c,A male tennis player with a racket and ball at the court,113617,1
28a6dc82-23ac-474b-a823-bf758e5d0dea,A man posing for a picture while holding a baseball bat.,443564,1
f6bf3541-8aab-4867-a77a-4133f861ff87,A corner view of a kitchen with white appliances and dark wood cabinets.,570066,1
98b5d841-9eee-4d81-8bd8-830fe6d443bf,Zebra and giraffe in close proximity surrounded by scrub trees.,190667,0
536f86ed-d82c-4532-b0cc-b759715426ef,A no parking sign on a pole near the street ,56641,1
4b246faf-a2b2-4d62-bd0d-a1ba6d7cc14b,Tables with white tablecloths and brown place mats in well decorated dining area.,419979,0
6b7c14b1-12d5-4387-acae-d7b67b97144a,a couple of stop signs that are next to some people,207077,0
a67982d6-0ff5-404b-8684-dc1b49d2aabd,Vintage photo of busy street with streetcars in horse drawn buggies.,278823,0
b0722952-ba21-4afa-9dfd-72e92f96714c,A metal bowl filled with two oranges on top of a wooden table.,15366,0
f53ab300-5192-4c5b-8171-ac12ee3ddb5d,"A kitten looking at a television screen which reads, ""COME DINE WITH ME"".",127573,1
bc9d1b2e-7b9c-4aa9-a588-42a34b060b97,an instructional information sign for bicycle riders and a stop sign,312344,1
de0cb1de-ef67-43d5-9e14-22a09943a9bd,A herd of cow grazing in an open field ,490057,1
2a9564e4-90d4-4718-a74f-a54d6c9f309a,a man in an orange shirt is playing tennis,297206,0
1534948a-6816-48e1-bb46-1eff1064ee12,A small child on skis in front of a snowy cabin.,49667,0
80abf368-e0b6-4213-855f-b81c177238a2,Bunches of bananas hang from strings in a fruit stall.,251493,0
8e99ff4a-fe91-474a-a157-ec6aa9287bcf,Two women are walking around on a sailboat.,499374,0
2ac8c898-7060-46c1-b8c5-30c5629f7827,Old black and white photo of the bride and groom cutting a wedding cake.,204549,0
93be7f4c-870f-4292-a22b-09ba35cd78ed,Wine is poured into a glass at a wine tasting event.,581183,0
2e550634-3d8c-47d5-a45a-80c1b043b42b,Many lit candles with penguin figurines  on a birthday cake. ,180387,0
3b4117df-8bc9-4365-b861-e036d3b50b01,An individual skiing at a mountain ski resort. ,342190,1
89d48d9c-6c3b-4a81-9071-ada7e610275f,A bunch of white bananas grow on a tree.,161947,1
b975c4fa-c23f-4719-9989-77e1180d9dfa,Vegetable pizza sitting on cutting board on table.,527064,1
9e661e45-6b5f-4c2a-b092-67c40017a917,Altered photograph of sheep in a snowy landscape,211785,1
e8253311-93f0-4e6d-ac0e-e91f2784c7a8,A black and white image of a young man on his skateboard. ,182700,0
70d63d05-41a8-4991-96e8-4c9e1a357421,A man with a beard holding a bin of fruit and vegetables.,488379,0
c2be657c-899c-411a-9219-4a0e370dd657,Batter throwing their bat while catcher is throwing ball back to the pitcher,250893,0
8a4ceb3a-d75c-4a9b-b9bf-6419833ccf95,A bathroom being remodeled filled with construction supplies.,555346,0
9cd33618-6058-41ce-8f2d-ed39b4ff6bfd,A plane that is taking off from a runway.,255213,1
75f08d38-42f5-4b65-93bb-eeedd42b4b5b,A double decker bus drives down the city street.,443868,1
bb19dd26-a83a-498b-a3d0-4630151ce6e3,A man throwing a tennis ball in the air to serve,536592,0
c98fd914-574f-4f4b-8764-680231932583,Looking down at a computer keyboard on a damaged desk,580978,0
fb9cec5f-94e1-4423-a155-f8aebc2f38f0,A group of people sitting around a dinner table.,182019,1
80679b43-2058-46b5-a4b4-0f7f4726c8ef,A person with skis and pole skiing down the hill on the snow. ,267556,1
53bf9cbf-bef4-486e-a5f2-4b84035d24aa,a person is riding on a surfboard in the water,293383,1
ba730062-d363-4530-a4d7-b165c1a5a462,Some giraffes are standing by a tree and eating leaves.,450695,0
afe110c4-7e04-4932-b979-c8e79949603f,A man swings at a moving baseball during a baseball game.,133556,1
8f5e06f8-91ad-49ee-b79b-0e59f8946787,YOUNG MAN DOING STUNT ON SKATEBOARD IN THE AIR.,576809,0
2ea7a040-bd32-48fc-94e0-8e41a41ab818,A boy and his mother feed a giraffe at the zoo,218334,0
a90a233d-3b9c-447b-9d90-62d4d25b8688,A couple of doughnuts that are on a plate.,138367,1
f602e321-136b-496f-acb1-c7ef121f7c8d,Group of zebras grazing in dry grassy plain.,569591,0
90798e1b-ab0c-4b6b-ad7e-1fdf86717aa5,A bride and groom cutting their wedding cake,489844,1
3aa253bf-ae35-49fb-bbaa-70f42f63d05c,People in a park flying a kite during winter.,86248,0
4c8b5289-0b21-4609-be3a-bff2a7f90ef6,"The girl, a Kuwaiti kite flyer, is very happy ",448627,0
e08dd0ea-1489-495f-93c3-e2b87460e107,A herd of zebra walking across a lush green field.,13517,1
d7fece8e-75bb-4cb4-8dd0-d82ecee3602a,A tiled bathroom that is still in the process of being built.,328106,0
25b9002c-19ee-4451-8e36-6aef6e9b4ec7,An arrangement of flowers in a clear glass canning jar haging on a wall.,281628,0
55ac26a2-1aa0-48c3-8ca9-f4e72749f1c0,A person prepares to cut a large cake on a table.,209548,1
ff5b86ff-1e1e-4a4f-9acd-389e6deff6a7,A man holding a wii remote in his hands standing next to another man.,458611,1
673ce7d2-3bef-4b4e-95c3-caf1b2031271,A toy train with a black engine and red cars on tracks.,152397,0
66c748e1-b788-4566-8f08-f70226d537ee,Motorcycle parked outside a red brick building by a red bench.,575428,0
87533434-0177-42ad-a887-295a85bab255,Freight trains require additional engines to pull them.,528970,0
76c69414-cbbc-4c2e-86f6-c19708073449,A group of zebras are on some grass with trees and bushes behind them.,400836,1
86372dd9-fad3-449f-bbb9-0962e974b4d8,The baseball player swings his bat at the ball.,549017,1
954e8226-976f-4f43-a04a-37590bfcebcd,An airplane is flying through the dark cloudy sky.,443450,1
790416d5-2758-4323-8b14-f20f4f16d0f8,A baseball player is up to bat dodging a ball.,100306,0
898ec3a9-659e-4d30-b211-c7023cc43cfe,A man holds a kite in his hands while a child walks by in a field.,245132,1
7e75bf8c-9184-42ef-bccf-08ef02e2930e,An airplane parked at the loading dock in an airport.,281262,1
b4fcee61-c13d-4f5f-a1db-303368467166,A chocolate donut on a red plate near a beverage cup.,237232,0
62c315f7-2ca6-4af3-afe0-410101197ca3,"A bathroom showing sink, toilet, and shower ",155993,1
57008de2-b776-47e8-b7c2-94b65c4db1c0,Dog standing on wooden floor in residential kitchen.,423128,0
8943d9b5-879c-430b-93e0-dc9eee61ad61,Two men on a blue boat with dog fishing.,451345,0
7e361cc4-ab3c-4453-92da-f9b5c5aa68fd,A tan clock tower with a statue on the top of it.,282186,1
7241620f-53bc-4d86-a4d7-43a000bf2364,Closeup of a knife cutting through a green apple.,500324,1
ae8115cd-647a-4014-9f33-6d259a61397b,Boats on a canal of water going between rows of buildings.,443650,1
7ab2bab9-c8be-4468-99a1-821631c628c3,Several airplanes parked on the tarmac at an airport.,418885,1
d288d5ba-702a-484b-9564-2181e2b6c5b0,A man and woman are standing in skis on a mountain.,117319,1
fad773b2-079b-48c7-9efd-e1073d9ee5cf,A pitcher throws a ball during a baseball game.,212698,0
dced5f2d-d022-47ff-a0ee-e158cec050f2,large black and yellow passenger bus parked and travelers nearby,156943,0
7acc2d11-f699-4592-b315-b9d7bc72b8ee,a dining space with a table and some benches,229813,0
c20d15c5-2420-4873-91b4-f06c1038c0ee,A man on a tennis court is playing tennis in front of a crowd.,105516,1
0f2a6978-6a5d-46da-b682-378f4afb0b58,"RED LIGHTING IN A BATHROOM, WITH HAND PRINTS ON SHOWER CURTAIN",166056,0
9e8ccf08-440f-49e2-aaac-e4e9c4e8bd44,A person stands next to a disc golf goal.,332609,0
4efdd77d-66e2-4abd-bd2d-6edf73887f6d,A group of snowboarders prepares for a downhill run.  ,67218,1
b7f4499e-2eb2-436e-9dae-f864e5e89355,A wooden bench sits beside the forest trail.,530863,1
ae1f337d-6434-4a93-94e3-cfd1788fa770,A man with a dog plays a game on his Wii.,21613,0
67696f5b-9dc0-4c1a-9a1a-eec13950d1f2,A stop sign that has been tagged with graffiti.,546918,1
f95446fc-fb5f-4fe2-aba3-e7f8a0d5da11,A snowboarder is in mid air against a bright blue sky.,188545,1
8ed162a1-8e36-42c7-a5c9-2a490c47fea0,A giraffe standing in a grassy open field.,55694,0
3f7e45f6-2b47-49e6-8bd3-45e8ec416518,A close up of a sandwich and fries on a table.,196776,0
86ffb105-3bc8-401e-b4db-ec23297f65d0,People flying and watching kites at a park,117229,1
ddcc4bd7-7149-4fd7-a638-31e17cd6c2d8,a large group of sheep in a pasture,281301,1
a0416779-de7f-400d-9fb8-3b906c78b0a8,A picture of a young man doing stunts on a skateboard. ,366933,1
4abef058-ea57-4417-b507-c166623b305e,The front of a subway train in Japan,342942,0
125661a9-d73d-4955-a9e7-645e335409c4,A person on a surfboard in the water.,559145,1
3ce99e6b-3bd3-4775-a500-2edd694d057b,A white motorcycle with three wheels next to other motorcycles.,345436,0
d13133af-7263-482b-94b4-f383682042d7,"A woman is standing on a surfboard, riding a wave.",84004,1
526f95b7-fc7b-4041-9b6b-2c7bb8111fd7,Elephants walking through scrub under tall green trees,309491,1
b405969c-9ee0-4aba-8a2c-3e4684671cf1,A tower that has a clock on the side of it.,386475,1
d8ccebd5-dbd4-4408-85db-78e386333ad7,An Asiana Airlines plane taxiing at an airport.,481441,0
dc74c04a-2c2d-45f8-aa1c-c03c40abf171,A variety of boats are docked in a harbour. ,229014,1
c2e8f7a8-cba7-4d6d-b2a2-9305faec499c,An ornate clock and statue display sits on a building front. ,200882,1
b6bf1c5b-f68d-45b4-9cb3-07186d4a9401,some cattle are grazing in a field with trees,177535,1
4b188c08-71ec-46e8-bce8-e2867e02d725,A red electric car parked into a street side charger.,95417,0
abfb3322-dded-4a13-a29b-243b376491e2,A meal with two plates full of broccoli and other items.,215570,0
a816ad02-10b7-4202-8ce3-188860d92101,Two stuffed bears are sitting and holding each other.,573891,1
05327549-4921-4e37-88b0-e5fbf98e4098,a public transit bus driving on a road ,58174,1
abe821c7-e346-47bb-8aa0-436f0a5c84af,Double-decker bus parked along the city street which is blue.,24996,0
c540a53d-6ae0-410a-b037-973faeebaf5d,A baseball game with the pitcher in throwing motion and a base runner leading off of first base.,523576,0
045d2e18-28ef-4891-8146-e31b1b68d55d,Dark brown toilet with lid and cover in a bathroom.,100658,0
bfe4f84e-6af7-4e85-8770-0fc3bd92abd0,a table full of different kinds of yellow fruit.,147375,0
c3a8a8ea-25f7-45a8-9f23-c4dc582d6c89,A large building with a tower and a clock.,55860,1
287ed6d8-eff7-4d54-812b-381bc6205e31,A clean living room is seen in this picture.,368321,1
929d22a9-42d6-4bdc-b080-d94ee0fd17d9,A man wearing glasses is cuddling a blue teddy bear.,46245,0
e03ab643-5298-43e8-ae16-e114def78ba4,A pair of giraffes walk around a fenced enclosure. ,218459,0
d97df8f0-4887-4faa-81de-bca5220e5171,A woman reaching for a frisbee as another defends her.,421471,0
e9e3f0b7-a93e-4587-a85f-d017a60a2e52,A baseball player hitting a ball with his bat. ,206613,1
